Symbol,Name,Market Cap,In S&P 500,Qtr - Next,Is Projected - Next,Is Announced - Next,Date - Next,Time - Next,Conf Call - Next,Expected Move - Next,Actual Move - Prev,Expected Move - Prev,Qtr - Prev,Date - Prev,Time - Prev,Conf Call - Prev,SEC Filing,Stock Type,Has Options
BEN,Franklin Resources Inc.,8198816768,True,Q2,False,True,4/30/2020,BMO,4/30/2020 11:00:00 AM,0.1497,0.0552,0.0531,Q1,1/30/2020,BMO,1/30/2020 11:00:00 AM,https://www.sec.gov/Archives/edgar/data/38777/000003877720000010/0000038777-20-000010-index.htm,Common,True
BFST,Business First Bancshares Inc.,162326208,False,,True,False,4/24/2020,,,,0.0184,,Q4,1/22/2020,AMC,,https://www.sec.gov/Archives/edgar/data/1624322/000143774920000994/0001437749-20-000994-index.htm,Common,False
BGFV,Big 5 Sporting Goods,20797536,False,,True,False,4/30/2020,,,,-0.2061,0.2938,Q4,2/25/2020,AMC,2/25/2020 5:00:00 PM,https://www.sec.gov/Archives/edgar/data/1156388/000119312520048336/0001193125-20-048336-index.htm,Common,True
BGG,Briggs & Stratton,74336848,False,,True,False,4/24/2020,,,,-0.2104,0.1804,Q2,1/30/2020,BMO,1/30/2020 10:00:00 AM,https://www.sec.gov/Archives/edgar/data/14195/000001419520000006/0000014195-20-000006-index.htm,Common,True
BH,Biglari Holdings Inc. Class B,136530000,False,,True,False,4/2/2020,,,,0.073,,Q3,11/1/2019,AMC,,,Common,False
BHB,Bar Harbor Bankshares Inc.,245345680,False,,True,False,4/20/2020,,,,-0.0105,,Q4,1/28/2020,AMC,,,Common,False
BHE,Benchmark Electronics Inc.,765817984,False,,True,False,4/24/2020,,,,-0.1249,0.0786,Q4,2/6/2020,AMC,2/6/2020 5:00:00 PM,,Common,True
BHLB,Berkshire Hills Bancorp Inc.,759054208,False,,True,False,4/28/2020,,,,-0.0186,0.0561,Q4,1/27/2020,AMC,1/28/2020 10:00:00 AM,,Common,True
BHTG,Biohitech Global Inc.,19832094,False,,True,False,4/3/2020,,,,-0.0426,,Q3,11/20/2019,BMO,,,Common,False
BIMI,Boqi International Medical Inc.,27163144,False,,True,False,4/24/2020,,,,-0.0886,,Q3,11/15/2019,,,,Common,False
BKU,Bankunited Inc.,1684433664,False,Q1,False,True,4/29/2020,BMO,4/29/2020 9:00:00 AM,0.1828,-0.0026,0.0544,Q4,1/23/2020,BMO,1/23/2020 9:00:00 AM,,Common,True
BL,Blackline Inc.,3262565888,False,Q1,False,True,4/30/2020,AMC,4/30/2020 5:00:00 PM,0.1252,0.0238,0.0869,Q4,2/13/2020,AMC,2/13/2020 5:00:00 PM,https://www.sec.gov/Archives/edgar/data/1666134/000117184320000966/0001171843-20-000966-index.htm,Common,True
BLDR,Builders Firstsource Inc.,1579368064,False,Q1,False,True,4/30/2020,AMC,5/1/2020 10:00:00 AM,0.1963,-0.0529,0.072,Q4,2/20/2020,AMC,2/21/2020 10:00:00 AM,https://www.sec.gov/Archives/edgar/data/1316835/000119312520043517/0001193125-20-043517-index.htm,Common,True
BLKB,Blackbaud Inc.,2427138048,False,,True,False,4/30/2020,,,,0.049,0.1068,Q4,2/10/2020,AMC,2/11/2020 8:00:00 AM,https://www.sec.gov/Archives/edgar/data/1280058/000128005820000004/0001280058-20-000004-index.htm,Common,True
BLMN,Bloomin Brands,817024000,False,,True,False,4/27/2020,,,,0.0357,0.0817,Q4,2/18/2020,BMO,2/18/2020 8:30:00 AM,https://www.sec.gov/Archives/edgar/data/1546417/000119312520039529/0001193125-20-039529-index.htm,Common,True
BMRN,Biomarin Pharmaceutical Inc.,16855962624,False,Q1,False,True,4/29/2020,AMC,4/29/2020 4:15:00 PM,0.0952,-0.0153,0.0951,Q4,2/26/2020,AMC,2/26/2020 4:30:00 PM,https://www.sec.gov/Archives/edgar/data/1048477/000104847720000004/0001048477-20-000004-index.htm,Common,True
BOOM,DMC Glb,358761344,False,Q1,False,True,4/23/2020,AMC,4/23/2020 5:00:00 PM,0.16,0.01,0.1146,Q4,2/20/2020,AMC,2/20/2020 5:00:00 PM,https://www.sec.gov/Archives/edgar/data/34067/000003406720000005/0000034067-20-000005-index.htm,Common,True
BOTJ,Bank Of The James Finl Gr,41393916,False,,True,False,4/24/2020,,,,0.011,,Q4,1/24/2020,,,https://www.sec.gov/Archives/edgar/data/1275101/000119312520013914/0001193125-20-013914-index.htm,Common,False
BP,BP P.L.C.,79043166208,False,Q1,False,True,4/28/2020,,,0.1116,0.036,0.0328,Q4,2/4/2020,BMO,,,Common,True
BPFH,Boston Private Finl Hldgs,585348096,False,Q1,False,True,4/29/2020,AMC,4/30/2020 8:00:00 AM,0.1793,-0.0272,0.0625,Q4,1/22/2020,AMC,1/23/2020 8:00:00 AM,,Common,True
BPMX,Biopharmx,5666242,False,,True,False,4/7/2020,,,,0.1448,,Q3,12/10/2019,AMC,,,Common,False
BPOP,Popular Inc.,2920644864,False,Q1,False,True,4/30/2020,BMO,4/30/2020 11:30:00 AM,0.1406,-0.0108,0.0555,Q4,1/28/2020,BMO,2/28/2020 10:00:00 AM,https://www.sec.gov/Archives/edgar/data/763901/000119312520016078/0001193125-20-016078-index.htm,Common,True
BPRN,Bank Of Princeton,125824744,False,,True,False,4/24/2020,,,,-0.0119,,Q4,1/29/2020,BMO,,,Common,False
BRKL,Brookline Bancorp Inc.,842920512,False,Q1,False,True,4/29/2020,AMC,4/30/2020 1:30:00 PM,0.1198,0.0254,0.0518,Q4,1/29/2020,AMC,1/30/2020 1:30:00 PM,,Common,True
BRO,Brown & Brown Inc.,10124713984,False,Q1,False,True,4/27/2020,AMC,4/28/2020 8:00:00 AM,0.0783,0.0718,0.0509,Q4,1/27/2020,AMC,1/28/2020 8:00:00 AM,https://www.sec.gov/Archives/edgar/data/79282/000156459020002080/0001564590-20-002080-index.htm,Common,True
BROG,Twelve Seas Investment,281982848,False,,True,False,4/6/2020,,,,-0.0029,,,10/25/2019,,,,Common,False
BSAC,Banco Santander Chile,6892968448,False,Q1,False,True,4/29/2020,BMO,4/29/2020 11:00:00 AM,0.128,-0.038,0.0628,Q4,1/29/2020,BMO,1/29/2020 10:00:00 AM,,Common,True
BSBK,Bogota Finl,106181024,False,,True,False,4/24/2020,,,,-0.0086,,Q4,2/3/2020,,,,Common,False
BSMX,Banco Santander Mexico S.A. Institucion De Banca Multiple Grupo Financiero Santander Mexico,3529240064,False,Q1,False,True,4/29/2020,AMC,4/30/2020 10:00:00 AM,0.1588,-0.0166,0.0426,Q4,1/30/2020,AMC,1/31/2020 10:00:00 AM,,Common,True
BSVN,Bank7 Corp.,66333176,False,Q1,False,True,4/30/2020,BMO,4/30/2020 3:00:00 PM,,-0.0016,,Q4,1/30/2020,BMO,1/30/2020 4:30:00 PM,https://www.sec.gov/Archives/edgar/data/1746129/000114036120001794/0001140361-20-001794-index.htm,Common,False
BSX,Boston Scientific,50637045760,True,Q1,False,True,4/29/2020,BMO,,0.0779,-0.0061,0.0374,Q4,2/5/2020,BMO,2/5/2020 8:00:00 AM,,Common,True
BTU,Peabody Energy Common,322440384,False,Q1,False,True,4/29/2020,BMO,4/29/2020 11:00:00 AM,0.2422,0.2564,0.1519,Q4,2/5/2020,BMO,2/5/2020 11:00:00 AM,,Common,True
BURG,Chanticleer Holdings,160811,False,,True,False,3/31/2020,,,,0.0063,,Q3,11/14/2019,AMC,,,Common,False
BUSE,First Busey,878350016,False,,True,False,4/24/2020,,,,-0.0204,0.0472,Q4,1/28/2020,AMC,,,Common,True
BVXV,Biondvax Pharmaceuticals Ltd. - American Depositary Shares,90126848,False,,True,False,4/30/2020,,,,-0.0141,,Q3,11/26/2019,BMO,,,Common,False
BWB,Bridgewater Bancshares Inc.,258481536,False,,True,False,4/24/2020,,,,0.0382,,Q4,1/23/2020,BMO,,,Common,False
BWEN,Broadwind Energy Inc.,22464000,False,,True,False,4/30/2020,,,,0.051,,Q4,2/27/2020,BMO,2/27/2020 11:00:00 AM,https://www.sec.gov/Archives/edgar/data/1120370/000117184320001318/0001171843-20-001318-index.htm,Common,False
BWFG,Bankwell Finl Gr,119015872,False,,True,False,4/24/2020,,,,0.0152,,Q4,1/27/2020,AMC,,,Common,False
BX,Blackstone Group Inc. Class A,58051858432,False,Q1,False,True,4/23/2020,BMO,4/23/2020 9:00:00 AM,0.0559,-0.0246,0.0318,Q4,1/30/2020,BMO,1/30/2020 9:00:00 AM,,MLP,True
BXMT,Blackstone Mortgage Trust Inc.,2768030208,False,Q1,False,True,4/28/2020,AMC,4/29/2020 10:00:00 AM,0.2414,0.0262,0.0198,Q4,2/11/2020,AMC,2/12/2020 10:00:00 AM,https://www.sec.gov/Archives/edgar/data/1061630/000119312520031332/0001193125-20-031332-index.htm,REIT,True
BXP,Boston Properties Inc.,14081865728,True,Q1,False,True,4/28/2020,AMC,4/29/2020 10:00:00 AM,0.1054,0.0124,0.0351,Q4,1/28/2020,AMC,1/29/2020 10:00:00 AM,,REIT,True
BY,Byline Bancorp Inc.,406561600,False,,True,False,4/24/2020,,,,-0.0156,,Q4,1/23/2020,AMC,1/24/2020 10:00:00 AM,https://www.sec.gov/Archives/edgar/data/1702750/000156459020001809/0001564590-20-001809-index.htm,Common,False
BYD,Boyd Gaming,1622780288,False,Q1,False,True,4/28/2020,AMC,4/28/2020 5:00:00 PM,0.2358,-0.0239,0.0526,Q4,2/20/2020,AMC,2/20/2020 5:00:00 PM,https://www.sec.gov/Archives/edgar/data/906553/000143774920003159/0001437749-20-003159-index.htm,Common,True
BYSI,Beyondspring Inc. -,341302336,False,Q4,False,True,4/30/2020,BMO,4/30/2020 8:00:00 AM,,-0.0218,,Q3,12/18/2019,BMO,12/18/2019 8:00:00 AM,https://www.sec.gov/Archives/edgar/data/1677940/000114036119022785/0001140361-19-022785-index.htm,Common,False
BZH,Beazer Homes USA Inc.,162573264,False,Q2,False,True,4/30/2020,AMC,4/30/2020 5:00:00 PM,0.2684,-0.201,0.0892,Q1,1/30/2020,AMC,1/30/2020 5:00:00 PM,https://www.sec.gov/Archives/edgar/data/915840/000091584020000011/0000915840-20-000011-index.htm,Common,True
CAAS,China Automotive Systems Inc.,56839792,False,,True,False,3/31/2020,,,,0.03,0.0548,Q3,11/12/2019,BMO,11/12/2019 8:00:00 AM,https://www.sec.gov/Archives/edgar/data/1157762/000110465919061991/0001104659-19-061991-index.htm,Common,True
CAC,Camden National,422791840,False,Q1,False,True,4/28/2020,BMO,4/28/2020 1:00:00 PM,0.1146,0.0174,0.0321,Q4,1/28/2020,BMO,1/28/2020 3:00:00 PM,,Common,True
CACI,Caci International Inc. Class A,5975087616,False,Q3,False,True,4/29/2020,AMC,4/30/2020 4:15:00 PM,0.1049,0.0482,0.0693,Q2,1/29/2020,AMC,1/30/2020 4:15:00 PM,https://www.sec.gov/Archives/edgar/data/16058/000115752320000119/0001157523-20-000119-index.htm,Common,True
CADE,Cadence Bancorporation Class A,636731520,False,Q1,False,True,4/29/2020,BMO,4/29/2020 8:30:00 AM,0.2663,-0.0742,0.0831,Q4,1/23/2020,BMO,1/23/2020 8:30:00 AM,,Common,True
CALB,California Bancorp,105584048,False,,True,False,4/30/2020,,,,,,,2/5/2020,,,,Common,False
CALX,Calix,417954496,False,Q1,False,True,4/28/2020,AMC,4/29/2020 8:30:00 AM,0.1409,0.0355,0.1155,Q4,1/28/2020,AMC,1/29/2020 8:30:00 AM,https://www.sec.gov/Archives/edgar/data/1406666/000140666620000004/0001406666-20-000004-index.htm,Common,True
CAMP,Calamp Corp.,197096272,False,Q4,False,True,4/23/2020,AMC,,0.1774,-0.1843,0.1073,Q3,12/19/2019,AMC,12/19/2019 4:30:00 PM,https://www.sec.gov/Archives/edgar/data/730255/000156459019046394/0001564590-19-046394-index.htm,Common,True
CARO,Carolina Financial,689660736,False,,True,False,4/30/2020,,,,0.0076,,Q4,1/31/2020,AMC,,,Common,False
CASA,Casa Systems Inc.,381126592,False,Q1,False,True,4/30/2020,AMC,,0.2452,0.0499,0.1158,Q4,2/20/2020,AMC,2/20/2020 5:00:00 PM,https://www.sec.gov/Archives/edgar/data/1333835/000119312520043512/0001193125-20-043512-index.htm,Common,True
CAT,Caterpillar Inc.,62038360064,True,Q1,False,True,4/28/2020,BMO,4/28/2020 8:30:00 AM,0.158,-0.0297,0.0379,Q4,1/31/2020,BMO,1/31/2020 8:30:00 AM,https://www.sec.gov/Archives/edgar/data/18230/000001823020000020/0000018230-20-000020-index.htm,Common,True
CATY,Cathay General Bancorp,1839374208,False,Q1,False,True,4/27/2020,AMC,4/27/2020 6:00:00 PM,0.1633,-0.0073,0.0411,Q4,1/22/2020,AMC,1/22/2020 6:00:00 PM,,Common,True
CBAN,Colony Bankcorp Inc.,102586824,False,,True,False,4/20/2020,,,,-0.0083,,Q4,1/16/2020,AMC,,,Common,False
CBD,Companhia Brasileira De Distribuicao Ads,1657862528,False,,True,False,4/2/2020,,,,0.0191,0.0674,,10/29/2019,AMC,,,Preferred,True
CBFV,CB Financial Services Inc.,102048992,False,,True,False,4/28/2020,,,,0.0021,,Q4,1/31/2020,AMC,,,Common,False
CBNK,Capital Bancorp Inc.,142643040,False,,True,False,4/28/2020,,,,-0.0036,,Q4,1/23/2020,BMO,,,Common,False
CBSH,Commerce Bancshares Inc.,6150213632,False,Q1,False,True,4/28/2020,,,0.1433,0.0246,0.0441,Q4,1/22/2020,BMO,,https://www.sec.gov/Archives/edgar/data/22356/000002235620000002/0000022356-20-000002-index.htm,Common,True
CBTX,CBTX Inc.,409526304,False,Q1,False,True,4/30/2020,BMO,4/30/2020 9:00:00 AM,,-0.0282,,Q4,1/29/2020,AMC,,,Common,False
CCB,Coastal Financial,165804752,False,,True,False,4/27/2020,,,,-0.023,,Q4,1/27/2020,BMO,,,Common,False
CCI,Crown Castle Intl,67892748288,True,Q1,False,True,4/29/2020,AMC,4/30/2020 10:30:00 AM,0.0951,-0.0878,0.0539,Q4,2/26/2020,AMC,2/27/2020 10:30:00 AM,,REIT,True
CCO,Clear Channel Outdoor Holdings Inc.,541047168,False,,True,False,4/24/2020,,,,0.049,0.1994,Q4,2/27/2020,BMO,2/27/2020 8:30:00 AM,https://www.sec.gov/Archives/edgar/data/1334978/000119312520050926/0001193125-20-050926-index.htm,Common,True
CCS,Century Communities Inc.,495688512,False,Q1,False,True,4/29/2020,AMC,4/29/2020 5:00:00 PM,0.2295,0.1193,0.0756,Q4,2/6/2020,AMC,2/6/2020 5:00:00 PM,https://www.sec.gov/Archives/edgar/data/1576940/000156276220000029/0001562762-20-000029-index.htm,Common,True
CDNA,Caredx Inc.,1037252736,False,Q1,False,True,4/30/2020,AMC,4/30/2020 4:30:00 PM,0.1871,0.0385,0.1936,Q4,2/27/2020,AMC,2/27/2020 4:30:00 PM,https://www.sec.gov/Archives/edgar/data/1217234/000121723420000030/0001217234-20-000030-index.htm,Common,True
CE,Celanese Celanese,9248430080,True,Q1,False,True,4/27/2020,AMC,4/28/2020 10:00:00 AM,0.1169,-0.0607,0.0544,Q4,1/30/2020,AMC,1/31/2020 10:00:00 AM,https://www.sec.gov/Archives/edgar/data/1306830/000130683020000009/0001306830-20-000009-index.htm,Common,True
CEA,China Eastern Airlines Ltd.,6643525632,False,,True,False,4/17/2020,,,,-0.0036,,,10/30/2019,,,,Common,False
CERN,Cerner,21714038784,True,Q1,False,True,4/28/2020,AMC,4/28/2020 4:30:00 PM,0.0981,0.0589,0.0554,Q4,2/4/2020,AMC,2/4/2020 4:30:00 PM,https://www.sec.gov/Archives/edgar/data/804753/000080475320000002/0000804753-20-000002-index.htm,Common,True
CFB,Crossfirst Bankshares Inc.,419389728,False,Q1,False,True,4/23/2020,AMC,4/23/2020 5:00:00 PM,,-0.0502,,Q4,2/24/2020,AMC,,,Common,False
CFFI,C&F Financial,110092560,False,,True,False,4/21/2020,,,,0.0004,,Q4,1/24/2020,,,,Common,False
CFFN,Capitol Federal Financial Inc.,1642954240,False,,True,False,4/30/2020,,,,0.0063,0.036,Q1,1/30/2020,BMO,,,Common,True
CFR,Cullen/Frost Bankers Inc.,3742089728,False,Q1,False,True,4/30/2020,BMO,4/30/2020 9:00:00 AM,0.1668,0.0085,0.0493,Q4,1/30/2020,BMO,1/30/2020 11:00:00 AM,https://www.sec.gov/Archives/edgar/data/39263/000003926320000008/0000039263-20-000008-index.htm,Common,True
CGIX,Cancer Genetics Inc.,5669433,False,,True,False,4/14/2020,,,,1.3125,,Q3,11/20/2019,BMO,,,Common,True
CGNX,Cognex,8556412928,False,Q1,False,True,4/27/2020,AMC,4/27/2020 5:00:00 PM,0.1123,0.0056,0.0818,Q4,2/13/2020,AMC,2/13/2020 5:00:00 PM,https://www.sec.gov/Archives/edgar/data/851205/000115752320000202/0001157523-20-000202-index.htm,Common,True
CHCI,Comstock Holding Companies Inc. - Class A,15715229,False,,True,False,4/14/2020,,,,0.0743,,Q3,11/14/2019,AMC,,,Common,False
CHCO,City Holding Company,1021200064,False,,True,False,4/21/2020,,,,-0.0134,0.0486,Q4,1/29/2020,,,https://www.sec.gov/Archives/edgar/data/726854/000072685420000011/0000726854-20-000011-index.htm,Common,True
CHDN,Churchill Downs Incorporated,3485200640,False,Q1,False,True,4/29/2020,AMC,4/30/2020 9:00:00 AM,0.1741,-0.0452,0.0852,Q4,2/26/2020,AMC,2/27/2020 9:00:00 AM,https://www.sec.gov/Archives/edgar/data/20212/000002021220000015/0000020212-20-000015-index.htm,Common,True
CHE,Chemed,6674707968,False,Q1,False,True,4/28/2020,AMC,4/29/2020 10:00:00 AM,0.0998,0.0318,0.0457,Q4,2/18/2020,AMC,2/19/2020 10:00:00 AM,https://www.sec.gov/Archives/edgar/data/19584/000001958420000003/0000019584-20-000003-index.htm,Common,True
CHKP,Check Point Software Technologies Ltd. -,14847666176,False,Q1,False,True,4/27/2020,BMO,4/27/2020 8:30:00 AM,0.0802,-0.0064,0.0574,Q4,2/3/2020,BMO,2/3/2020 8:30:00 AM,https://www.sec.gov/Archives/edgar/data/1015922/000117891320000256/0001178913-20-000256-index.htm,Common,True
CHKR,Chesapeake Granite Wash Trust,28050002,False,,True,False,4/21/2020,,,,0.0773,0.0636,,11/12/2019,,,,MLP,True
CHMG,Chemung Financial,126386104,False,,True,False,4/20/2020,,,,-0.0309,,Q4,1/22/2020,AMC,,,Common,False
CHRW,C.H. Robinson Worldwide Inc.,9498508288,True,Q1,False,True,4/28/2020,AMC,4/29/2020 8:30:00 AM,0.1009,-0.0574,0.0642,Q4,1/28/2020,AMC,1/29/2020 8:30:00 AM,https://www.sec.gov/Archives/edgar/data/1043277/000104327720000004/0001043277-20-000004-index.htm,Common,True
CHT,Chunghwa Telecom Co. Ltd.,28035424256,False,,True,False,4/29/2020,,,,-0.0011,0.0348,Q4,1/22/2020,BMO,,,Common,True
CI,Cigna,68388470784,True,Q1,False,True,4/30/2020,BMO,4/30/2020 8:30:00 AM,0.0883,0.0261,0.033,Q4,2/6/2020,BMO,2/6/2020 8:30:00 AM,,Common,True
CIGI,Colliers Intl Gr,2008994944,False,Q1,False,True,4/28/2020,BMO,4/28/2020 11:00:00 AM,,0.0365,,Q4,2/12/2020,BMO,2/12/2020 11:00:00 AM,https://www.sec.gov/Archives/edgar/data/913353/000117184320000892/0001171843-20-000892-index.htm,Common,False
CINF,Cincinnati Financial,12958588928,True,Q1,False,True,4/27/2020,AMC,4/28/2020 11:00:00 AM,0.1041,0.0447,0.0387,Q4,2/5/2020,AMC,2/6/2020 11:00:00 AM,https://www.sec.gov/Archives/edgar/data/20286/000002028620000008/0000020286-20-000008-index.htm,Common,True
CIR,Circor International Inc.,220915024,False,,True,False,4/30/2020,,,,0.0486,0.1386,Q4,3/2/2020,BMO,3/2/2020 9:00:00 AM,https://www.sec.gov/Archives/edgar/data/1091883/000109188320000022/0001091883-20-000022-index.htm,Common,True
CIVB,Civista Bancshares Inc.,219168256,False,Q1,False,True,4/24/2020,BMO,4/24/2020 1:00:00 PM,0.1548,-0.027,0.0503,Q4,2/7/2020,BMO,2/7/2020 1:00:00 PM,,Common,True
CIZN,Citizens Holding Company,104143688,False,,True,False,4/23/2020,,,,0,,Q4,1/28/2020,AMC,,,Common,False
CKH,Seacor Holdings Inc.,505615552,False,,True,False,4/24/2020,,,,-0.0598,0.0875,Q4,2/28/2020,AMC,,,Common,True
CLBK,Columbia Financial Inc.,1699425792,False,,True,False,4/24/2020,,,,-0.0089,0.0193,Q4,1/30/2020,AMC,,,Common,True
CLDB,Cortland Bancorp,55088504,False,,True,False,4/27/2020,,,,0.0077,,,1/22/2020,,,,Common,False
CLFD,Clearfield Inc.,180688720,False,Q2,False,True,4/23/2020,AMC,4/23/2020 5:00:00 PM,0.1436,0.0035,0.1179,Q1,1/23/2020,AMC,1/23/2020 5:00:00 PM,https://www.sec.gov/Archives/edgar/data/796505/000117184320000442/0001171843-20-000442-index.htm,Common,True
CLGX,Corelogic Inc.,2869824768,False,,True,False,4/24/2020,,,,-0.0321,0.0844,Q4,2/26/2020,AMC,2/26/2020 6:00:00 PM,https://www.sec.gov/Archives/edgar/data/36047/000003604720000011/0000036047-20-000011-index.htm,Common,True
CLS,Celestica Inc.,612996992,False,,True,False,4/27/2020,,,,0.0328,0.1152,Q4,1/29/2020,AMC,1/29/2020 5:00:00 PM,,Common,True
CMCSA,Comcast - Class A,163544842240,True,Q1,False,True,4/30/2020,BMO,4/30/2020 8:30:00 AM,0.0811,-0.0377,0.0275,Q4,1/23/2020,BMO,1/23/2020 8:30:00 AM,,Common,True
CME,Cme Group Inc. - Class A,64641118208,True,Q1,False,True,4/29/2020,BMO,4/29/2020 8:30:00 AM,0.0874,-0.0189,0.0257,Q4,2/12/2020,BMO,2/12/2020 8:30:00 AM,https://www.sec.gov/Archives/edgar/data/1156375/000115637520000005/0001156375-20-000005-index.htm,Common,True
CMI,Cummins Inc.,21544343552,True,Q1,False,True,4/28/2020,BMO,4/28/2020 10:00:00 AM,0.1033,-0.0116,0.0397,Q4,2/4/2020,BMO,2/4/2020 10:00:00 AM,https://www.sec.gov/Archives/edgar/data/26172/000002617220000004/0000026172-20-000004-index.htm,Common,True
CMO,Capstead Mortgage,460766720,False,Q1,False,True,4/29/2020,AMC,4/30/2020 10:00:00 AM,0.2523,0.0085,0.0375,Q4,1/29/2020,AMC,1/30/2020 9:00:00 AM,https://www.sec.gov/Archives/edgar/data/766701/000156459020002473/0001564590-20-002473-index.htm,REIT,True
CMP,Compass Minerals Intl,1445159168,False,,True,False,4/30/2020,,,,0.1096,0.0513,Q4,2/10/2020,AMC,2/11/2020 10:00:00 AM,,Common,True
CMRE,Costamare Inc. Common $0.0001 Par Value,574958400,False,,True,False,4/29/2020,,,,0.0036,0.123,Q4,1/28/2020,AMC,1/29/2020 8:30:00 AM,https://www.sec.gov/Archives/edgar/data/1503584/000117184320000525/0001171843-20-000525-index.htm,Common,True
CMS,CMS Energy,17069533184,True,Q1,False,True,4/27/2020,BMO,4/27/2020 9:00:00 AM,0.0843,0.0113,0.0309,,1/30/2020,BMO,,,Common,True
CNA,Cna Financial,8316463616,False,,True,False,4/30/2020,,,,0.0845,0.044,Q4,2/10/2020,BMO,2/10/2020 10:00:00 AM,https://www.sec.gov/Archives/edgar/data/21175/000002117520000012/0000021175-20-000012-index.htm,Common,True
CNC,Centene,40272838656,True,Q1,False,True,4/28/2020,BMO,4/28/2020 8:30:00 AM,0.105,-0.0145,0.0633,Q4,2/4/2020,BMO,2/4/2020 8:30:00 AM,,Common,True
CNCE,Concert Pharmaceuticals Inc.,321265088,False,Q1,False,True,4/30/2020,BMO,4/30/2020 8:30:00 AM,0.1728,-0.0678,0.1872,Q4,2/27/2020,BMO,2/27/2020 8:30:00 AM,https://www.sec.gov/Archives/edgar/data/1367920/000136792020000012/0001367920-20-000012-index.htm,Common,True
CNET,Chinanet Online Holdings Inc.,13936874,False,,True,False,4/17/2020,,,,-0.0394,0.0428,Q3,11/14/2019,AMC,,,Common,True
CNI,Canadian National Railway Company,55615569920,False,Q1,False,True,4/27/2020,AMC,4/27/2020 4:30:00 PM,0.0826,-0.0016,0.0421,Q4,1/28/2020,AMC,1/28/2020 4:30:00 PM,,Common,True
CNMD,Conmed,1863714688,False,Q1,False,True,4/29/2020,AMC,4/29/2020 4:30:00 PM,0.1287,-0.0161,0.057,Q4,1/29/2020,AMC,1/29/2020 4:30:00 PM,https://www.sec.gov/Archives/edgar/data/816956/000117494720000068/0001174947-20-000068-index.htm,Common,True
CNOB,Connectone Bancorp Inc.,543026176,False,Q1,False,True,4/30/2020,BMO,4/30/2020 10:00:00 AM,0.1409,-0.0095,0.0601,Q4,1/23/2020,BMO,1/23/2020 10:00:00 AM,https://www.sec.gov/Archives/edgar/data/712771/000117184320000422/0001171843-20-000422-index.htm,Common,True
CNSL,Consolidated Comms Hldgs,419487712,False,Q1,False,True,4/30/2020,BMO,4/30/2020 10:00:00 AM,0.2304,0.2627,0.0807,Q4,2/20/2020,BMO,2/20/2020 10:00:00 AM,https://www.sec.gov/Archives/edgar/data/1304421/000117184320001106/0001171843-20-001106-index.htm,Common,True
CNTG,Centogene N.V. - Common Shares,393253728,False,Q4,False,True,4/23/2020,BMO,4/23/2020 8:00:00 AM,,-0.1647,,Q3,12/5/2019,BMO,12/5/2019 8:00:00 AM,,Common,False
CNX,CNX Resources,2152784384,False,Q1,False,True,4/27/2020,BMO,4/27/2020 10:00:00 AM,0.2014,0.0526,0.1433,Q4,1/30/2020,BMO,1/30/2020 10:00:00 AM,https://www.sec.gov/Archives/edgar/data/1070412/000119312520019050/0001193125-20-019050-index.htm,Common,True
CNXM,CNX Midstream Partners LP Common Units Representing Limited Partner Interests,1089402368,False,Q1,False,True,4/27/2020,BMO,4/27/2020 10:00:00 AM,0.1754,0.0371,0.0669,Q4,1/30/2020,BMO,1/30/2020 11:00:00 AM,https://www.sec.gov/Archives/edgar/data/1610418/000119312520019047/0001193125-20-019047-index.htm,MLP,True
CNXN,PC Connection Inc.,1041673408,False,Q1,False,True,4/29/2020,AMC,4/29/2020 4:30:00 PM,0.1457,-0.2513,0.0943,Q4,2/4/2020,AMC,2/4/2020 4:30:00 PM,https://www.sec.gov/Archives/edgar/data/1050377/000115752320000147/0001157523-20-000147-index.htm,Common,True
CODI,Compass Diversified Hldgs,1112941952,False,Q1,False,True,4/30/2020,AMC,4/30/2020 5:00:00 PM,0.1276,-0.041,0.0807,Q4,2/26/2020,AMC,2/26/2020 5:00:00 PM,https://www.sec.gov/Archives/edgar/data/1345126/000134512620000008/0001345126-20-000008-index.htm,MLP,True
COF,Capital One Financial,23614973952,True,Q1,False,True,4/23/2020,AMC,4/23/2020 5:00:00 PM,0.0604,0.0447,0.0352,Q4,1/21/2020,AMC,1/21/2020 5:00:00 PM,,Common,True
